date,return,position_date
2014-02-05,-0.004721313303006982,2014-02-04
2014-02-06,0.006938442919453741,2014-02-05
2014-02-07,0.0065664615862055225,2014-02-06
2014-02-10,0.004100741088562335,2014-02-07
2014-02-11,0.008741252042344286,2014-02-10
2014-02-12,-0.005563921178566888,2014-02-11
2014-02-13,0.010194573230511282,2014-02-12
2014-02-14,0.00466589765070326,2014-02-13
2014-02-18,0.00479412400155132,2014-02-14
2014-02-19,0.0028544853479233663,2014-02-18
2014-02-20,0.004207739862173147,2014-02-19
2014-02-21,0.0028804608962174506,2014-02-20
2014-02-24,0.001184787479030375,2014-02-21
2014-02-25,0.0007104454134010383,2014-02-24
2014-02-26,-0.006808172415772296,2014-02-25
2014-02-27,-0.0003031319404914947,2014-02-26
2014-02-28,0.006174889844916419,2014-02-27
2014-03-03,-0.005520679437049911,2014-02-28
2014-03-04,0.009979866806838478,2014-03-03
2014-03-05,-0.004080015610048242,2014-03-04
2014-03-06,0.0014886965411673476,2014-03-05
2014-03-07,0.002648849445647512,2014-03-06
2014-03-10,-0.00029391901512967043,2014-03-07
2014-03-11,-0.0032535064648254648,2014-03-10
2014-03-12,0.002737316578821188,2014-03-11
2014-03-13,-0.010513702202227186,2014-03-12
2014-03-14,-0.0019851133513811674,2014-03-13
2014-03-17,0.007060093637905907,2014-03-14
2014-03-18,0.003090320870718011,2014-03-17
2014-03-19,-0.007240763174229229,2014-03-18
2014-03-20,0.0026651896562364585,2014-03-19
2014-03-21,0.0017295147157398681,2014-03-20
2014-03-24,-0.0017186674683860406,2014-03-21
2014-03-25,0.0020048450234347254,2014-03-24
2014-03-26,-0.0014864947553059104,2014-03-25
2014-03-27,0.0027319830026659993,2014-03-26
2014-03-28,0.0056677437019554845,2014-03-27
2014-03-31,0.0002532697310538337,2014-03-28
2014-04-01,0.00017011394486319214,2014-03-31
2014-04-02,0.003794164674735657,2014-04-01
2014-04-03,0.0020231927344868286,2014-04-02
2014-04-04,-0.0015290793819341844,2014-04-03
2014-04-07,-0.008526258852512477,2014-04-04
2014-04-08,0.0014455874682870193,2014-04-07
2014-04-09,0.005219711593583873,2014-04-08
2014-04-10,-0.01182461679482817,2014-04-09
2014-04-11,-0.005855636351384071,2014-04-10
2014-04-14,0.009205389668952006,2014-04-11
2014-04-15,0.010183817686932209,2014-04-14
2014-04-16,0.009794877410497917,2014-04-15
2014-04-17,0.0016330774680394422,2014-04-16
2014-04-21,0.0004536684275394428,2014-04-17
2014-04-22,-0.0014430548341661184,2014-04-21
2014-04-23,-0.008307963451513002,2014-04-22
2014-04-24,0.0010101161143472182,2014-04-23
2014-04-25,-0.0017699840151574283,2014-04-24
2014-04-28,0.013907685239078421,2014-04-25
2014-04-29,-0.0046988915710459295,2014-04-28
2014-04-30,0.004883106614115375,2014-04-29
2014-05-01,-0.0018886607923102317,2014-04-30
2014-05-02,-0.003402392491426676,2014-05-01
2014-05-05,-0.00034771198000409605,2014-05-02
2014-05-06,-0.008504381254425314,2014-05-05
2014-05-07,0.007587057498289071,2014-05-06
2014-05-08,-0.003855500649464045,2014-05-07
2014-05-09,0.003292263858303398,2014-05-08
2014-05-12,0.0032954556197569056,2014-05-09
2014-05-13,0.006629932074770164,2014-05-12
2014-05-14,-0.0016924620521229202,2014-05-13
2014-05-15,-0.012507544958118727,2014-05-14
2014-05-16,-0.0007319539181364614,2014-05-15
2014-05-19,0.0002955560013520491,2014-05-16
2014-05-20,-0.007266855985322973,2014-05-19
2014-05-21,0.003670725283147557,2014-05-20
2014-05-22,0.004102685162689663,2014-05-21
2014-05-23,0.004473390840459542,2014-05-22
2014-05-27,0.0025510691459485505,2014-05-23
2014-05-28,0.0005796875117876062,2014-05-27
2014-05-29,0.004616232255757032,2014-05-28
2014-05-30,0.0031928197806317055,2014-05-29
2014-06-02,-0.0006602152812501048,2014-05-30
2014-06-03,-0.004571232035175648,2014-06-02
2014-06-04,0.005925245536769744,2014-06-03
2014-06-05,-0.001339327218184921,2014-06-04
2014-06-06,0.006996145809479339,2014-06-05
2014-06-09,0.00039082905685940833,2014-06-06
2014-06-10,-0.0023132584143250173,2014-06-09
2014-06-11,-0.007876007128236506,2014-06-10
2014-06-12,-0.010936234091138137,2014-06-11
2014-06-13,0.0017072622598176294,2014-06-12
2014-06-16,0.0014377387356232759,2014-06-13
2014-06-17,-0.0005734300402247038,2014-06-16
2014-06-18,0.005885881877344419,2014-06-17
2014-06-19,0.006818808057920033,2014-06-18
2014-06-20,0.004137123138572953,2014-06-19
2014-06-23,0.0044217768214314,2014-06-20
2014-06-24,-0.019555922784884716,2014-06-23
2014-06-25,0.002115452813222432,2014-06-24
2014-06-26,-0.00023313460359181094,2014-06-25
2014-06-27,0.00012365626020201508,2014-06-26
2014-06-30,0.00262186951658968,2014-06-27
2014-07-01,0.005064901747249167,2014-06-30
2014-07-02,-0.0010013304043536319,2014-07-01
2014-07-03,0.005901879463540219,2014-07-02
2014-07-07,-0.005216728241708118,2014-07-03
2014-07-08,-0.0045058354419995165,2014-07-07
2014-07-09,0.004243778227953886,2014-07-08
2014-07-10,-0.006335190866660564,2014-07-09
2014-07-11,-0.006380849947972103,2014-07-10
2014-07-14,0.004967278369515758,2014-07-11
2014-07-15,-0.004417685838778481,2014-07-14
2014-07-16,-0.00022164100320236487,2014-07-15
2014-07-17,-0.009654731028534978,2014-07-16
2014-07-18,0.010154620758095846,2014-07-17
2014-07-21,-0.0035704964383828294,2014-07-18
2014-07-22,0.0049948278032223474,2014-07-21
2014-07-23,-0.005434473932146082,2014-07-22
2014-07-24,0.0014856748776164539,2014-07-23
2014-07-25,0.0009166545715750818,2014-07-24
2014-07-28,-0.00038199503196292405,2014-07-25
2014-07-29,-0.0023207902083937186,2014-07-28
2014-07-30,0.004351700738611837,2014-07-29
2014-07-31,-0.01999465147064012,2014-07-30
2014-08-01,-0.0017905164323653527,2014-07-31
2014-08-04,0.0037197811122896395,2014-08-01
2014-08-05,-0.005790134269361312,2014-08-04
2014-08-06,0.0003742760353478494,2014-08-05
2014-08-07,-0.0037040864123025884,2014-08-06
2014-08-08,0.01547652041676969,2014-08-07
2014-08-11,0.0093979234576026,2014-08-08
2014-08-12,-0.004804603705132679,2014-08-11
2014-08-13,0.006812051039318744,2014-08-12
2014-08-14,0.005304020182117532,2014-08-13
2014-08-15,-0.00020208227218757838,2014-08-14
2014-08-18,0.009292515802558673,2014-08-15
2014-08-19,0.022306078810403626,2014-08-18
2014-08-20,0.0017843217017146813,2014-08-19
2014-08-21,-0.0019821898949645865,2014-08-20
2014-08-22,-0.007143599236263403,2014-08-21
2014-08-25,-0.0007540449200299019,2014-08-22
2014-08-26,0.0005014302990069403,2014-08-25
2014-08-27,0.00027359638114739547,2014-08-26
2014-08-28,-0.0018690279596929324,2014-08-27
2014-08-29,0.0024888074438355976,2014-08-28
2014-09-02,-0.0038650723015861985,2014-08-29
2014-09-03,-0.0076010812018819165,2014-09-02
2014-09-04,0.0022339003875130304,2014-09-03
2014-09-05,0.005533725866236084,2014-09-04
2014-09-08,-0.001761781393092389,2014-09-05
2014-09-09,-0.0021174064489769997,2014-09-08
2014-09-10,0.0049661843243911305,2014-09-09
2014-09-11,-0.0011068342748978906,2014-09-10
2014-09-12,-0.005275194547552604,2014-09-11
2014-09-15,-0.002955386740562529,2014-09-12
2014-09-16,0.007984244265062241,2014-09-15
2014-09-17,0.005247757896627333,2014-09-16
2014-09-18,0.008004494517663302,2014-09-17
2014-09-19,0.004128601252459518,2014-09-18
2014-09-22,-0.008527143997990764,2014-09-19
2014-09-23,-0.012514685405142115,2014-09-22
2014-09-24,0.011058308531271877,2014-09-23
2014-09-25,-0.015289385266974688,2014-09-24
2014-09-26,0.00940021205849311,2014-09-25
2014-09-29,0.003416597929013017,2014-09-26
2014-09-30,-0.0023297481445882532,2014-09-29
2014-10-01,-0.008813969926783127,2014-09-30
2014-10-02,0.0016857483377821336,2014-10-01
2014-10-03,0.005730271288925094,2014-10-02
2014-10-06,0.0008541370580975524,2014-10-03
2014-10-07,-0.004832278058095421,2014-10-06
2014-10-08,0.01534921576447305,2014-10-07
2014-10-09,-0.016381721025081966,2014-10-08
2014-10-10,-0.014337988285122165,2014-10-09
2014-10-13,-0.00607240624405022,2014-10-10
2014-10-14,-0.0023927027301078475,2014-10-13
2014-10-15,-0.005774333075946406,2014-10-14
2014-10-16,0.01691567023328573,2014-10-15
2014-10-17,0.019222575736646756,2014-10-16
2014-10-20,0.01793009121207898,2014-10-17
2014-10-21,0.039329561909748775,2014-10-20
2014-10-22,-0.024598631055643676,2014-10-21
2014-10-23,0.01392141023894385,2014-10-22
2014-10-24,0.004270913516449291,2014-10-23
2014-10-27,-0.003415644528319348,2014-10-24
2014-10-28,0.009442482969323906,2014-10-27
2014-10-29,0.006337814815832029,2014-10-28
2014-10-30,-0.0010803830739674744,2014-10-29
2014-10-31,0.020255407234942145,2014-10-30
2014-11-03,-0.004620140081128605,2014-10-31
2014-11-04,-0.023208159848385503,2014-11-03
2014-11-05,0.021303732175969484,2014-11-04
2014-11-06,0.0025610743564933244,2014-11-05
2014-11-07,0.0057133345165439236,2014-11-06
2014-11-10,0.003339226538938314,2014-11-07
2014-11-11,-0.0015631074853042607,2014-11-10
2014-11-12,-0.0005448694357445701,2014-11-11
2014-11-13,0.0018576703898462487,2014-11-12
2014-11-14,-0.0005359198288311458,2014-11-13
2014-11-17,0.0008648031402691651,2014-11-14
2014-11-18,0.01026970307976019,2014-11-17
2014-11-19,-0.0012688714986586855,2014-11-18
2014-11-20,0.010843615209803929,2014-11-19
2014-11-21,0.008665944840372555,2014-11-20
2014-11-24,0.008552136816448189,2014-11-21
2014-11-25,-0.005719792285173225,2014-11-24
2014-11-26,0.0044902590282575195,2014-11-25
2014-11-28,-0.002404285853517512,2014-11-26
2014-12-01,-0.011964490951142156,2014-11-28
2014-12-02,0.00855643803524226,2014-12-01
2014-12-03,0.0008346784453510602,2014-12-02
2014-12-04,-0.0014281375779371913,2014-12-03
2014-12-05,0.0019260534568723564,2014-12-04
2014-12-08,-0.002725535957405804,2014-12-05
2014-12-09,-0.0026904748373278086,2014-12-08
2014-12-10,-0.018893025445443197,2014-12-09
2014-12-11,0.003395786068139098,2014-12-10
2014-12-12,-0.01339418006080184,2014-12-11
2014-12-15,-0.003404781180881522,2014-12-12
2014-12-16,-0.01614664524824181,2014-12-15
2014-12-17,0.02654798075578881,2014-12-16
2014-12-18,0.01170728534313025,2014-12-17
2014-12-19,0.0034703561999531556,2014-12-18
2014-12-22,0.010944992905714695,2014-12-19
2014-12-23,0.0027574648749465252,2014-12-22
2014-12-24,-0.0020612030970558457,2014-12-23
2014-12-26,0.005031645411566172,2014-12-24
2014-12-29,0.0074063995326454635,2014-12-26
2014-12-30,-0.006328779671747794,2014-12-29
2014-12-31,-0.003938210396334587,2014-12-30
2015-01-02,-0.0035552932650125654,2014-12-31
2015-01-05,-0.01907936765129711,2015-01-02
2015-01-06,-0.0030974273922260314,2015-01-05
2015-01-07,0.01211985257221094,2015-01-06
2015-01-08,0.010607468546609738,2015-01-07
2015-01-09,-0.010791076496415447,2015-01-08
2015-01-12,-0.008345631115112795,2015-01-09
2015-01-13,-0.00018168714373814848,2015-01-12
2015-01-14,-0.003653941792904442,2015-01-13
2015-01-15,-0.0038102130957274015,2015-01-14
2015-01-16,0.01795792222716871,2015-01-15
2015-01-20,-0.018026233421977553,2015-01-16
2015-01-21,0.019300660829166878,2015-01-20
2015-01-22,0.010500948793581736,2015-01-21
2015-01-23,-0.003573347352017116,2015-01-22
2015-01-26,0.010678709955016432,2015-01-23
2015-01-27,-0.006763711401053017,2015-01-26
2015-01-28,-0.01519323258790711,2015-01-27
2015-01-29,0.011771457861983095,2015-01-28
2015-01-30,-0.01859668575329381,2015-01-29
2015-02-02,0.016136478236672316,2015-01-30
2015-02-03,0.011824315876129286,2015-02-02
2015-02-04,-0.004629281659530896,2015-02-03
2015-02-05,0.01103434890474203,2015-02-04
2015-02-06,-0.008862746424627957,2015-02-05
2015-02-09,-0.0072810963955654085,2015-02-06
2015-02-10,0.03594407199813157,2015-02-09
2015-02-11,-0.006009417297725044,2015-02-10
2015-02-12,0.013801108592906123,2015-02-11
2015-02-13,0.020413301989526178,2015-02-12
2015-02-17,0.005370832611141085,2015-02-13
2015-02-18,-0.00884526519525056,2015-02-17
2015-02-19,0.00321577450913424,2015-02-18
2015-02-20,-0.0004501783806032634,2015-02-19
2015-02-23,-0.0035362195958770016,2015-02-20
2015-02-24,0.005515717032798149,2015-02-23
2015-02-25,0.007480114841162549,2015-02-24
2015-02-26,-0.011252872517668667,2015-02-25
2015-02-27,-0.005643877924287052,2015-02-26
2015-03-02,0.0014902815947553435,2015-02-27
2015-03-03,-0.007755529732037759,2015-03-02
2015-03-04,-0.007961583761478857,2015-03-03
2015-03-05,0.0031631846600210737,2015-03-04
2015-03-06,-0.016229399610331485,2015-03-05
2015-03-09,0.003593052792601266,2015-03-06
2015-03-10,-0.01833157337615767,2015-03-09
2015-03-11,-0.010680116624366482,2015-03-10
2015-03-12,-0.003728727821191425,2015-03-11
2015-03-13,-0.0075279297853131505,2015-03-12
2015-03-16,0.00988115741205894,2015-03-13
2015-03-17,-0.0016449641712488192,2015-03-16
2015-03-18,0.0176195652866314,2015-03-17
2015-03-19,-0.005043648681986314,2015-03-18
2015-03-20,0.007451812610474643,2015-03-19
2015-03-23,0.002741406020281204,2015-03-20
2015-03-24,-0.005041292118845282,2015-03-23
2015-03-25,-0.006551042438469433,2015-03-24
2015-03-26,-0.0027139463501192787,2015-03-25
2015-03-27,-0.00271364177971611,2015-03-26
2015-03-30,0.01949800285802423,2015-03-27
2015-03-31,-0.007893075021805331,2015-03-30
2015-04-01,0.0021013578356383227,2015-03-31
2015-04-02,0.0063419802636173455,2015-04-01
2015-04-06,0.013390718556458587,2015-04-02
2015-04-07,-0.011066299949527039,2015-04-06
2015-04-08,-0.0010947090195449496,2015-04-07
2015-04-09,8.543430411678309e-05,2015-04-08
2015-04-10,0.008927489911256366,2015-04-09
2015-04-13,-0.0012951823947409198,2015-04-10
2015-04-14,0.007911320085181448,2015-04-13
2015-04-15,0.010586848868327252,2015-04-14
2015-04-16,-0.004042368323572483,2015-04-15
2015-04-17,-0.00817552638058171,2015-04-16
2015-04-20,0.010076117668438831,2015-04-17
2015-04-21,-0.013606653021518263,2015-04-20
2015-04-22,0.003911775405540372,2015-04-21
2015-04-23,-0.004487893570214047,2015-04-22
2015-04-24,-0.005877873300775846,2015-04-23
2015-04-27,-0.0018908891240082266,2015-04-24
2015-04-28,0.002502254395841837,2015-04-27
2015-04-29,0.0015862886128206715,2015-04-28
2015-04-30,-0.007629276345197471,2015-04-29
2015-05-01,0.019773677135801197,2015-04-30
2015-05-04,-0.00412406687232893,2015-05-01
2015-05-05,-0.012803494767067835,2015-05-04
2015-05-06,-0.010892282517479937,2015-05-05
2015-05-07,-0.00044933125112782044,2015-05-06
2015-05-08,0.012224008306784474,2015-05-07
2015-05-11,-0.004563392964767854,2015-05-08
2015-05-12,-0.011707907409049477,2015-05-11
2015-05-13,0.0032990380652360555,2015-05-12
2015-05-14,0.010600732562103747,2015-05-13
2015-05-15,-0.006022926051217517,2015-05-14
2015-05-18,-0.002794446595055311,2015-05-15
2015-05-19,0.0017633744449146824,2015-05-18
2015-05-20,-0.0015137711564597884,2015-05-19
2015-05-21,-0.0003149336262225973,2015-05-20
2015-05-22,-0.004897839987027838,2015-05-21
2015-05-26,-0.008280767225980529,2015-05-22
2015-05-27,0.007427215149101564,2015-05-26
2015-05-28,-0.00010300945632379021,2015-05-27
2015-05-29,-0.020686926238678356,2015-05-28
2015-06-01,0.000792296626267225,2015-05-29
2015-06-02,-0.002145489789191626,2015-06-01
2015-06-03,-0.005279539398278285,2015-06-02
2015-06-04,-0.004336879534349278,2015-06-03
2015-06-05,-0.005254126591504258,2015-06-04
2015-06-08,-0.0022482299432684135,2015-06-05
2015-06-09,0.01732656397306165,2015-06-08
2015-06-10,0.014503106343177998,2015-06-09
2015-06-11,0.0009574021327769301,2015-06-10
2015-06-12,-0.0073906854554798675,2015-06-11
2015-06-15,0.0014490167160416665,2015-06-12
2015-06-16,0.004321492689180828,2015-06-15
2015-06-17,0.0025952469552731404,2015-06-16
2015-06-18,0.010646916890254205,2015-06-17
2015-06-19,-0.001030654628966343,2015-06-18
2015-06-22,0.006127653701234652,2015-06-19
2015-06-23,0.004763986604977798,2015-06-22
2015-06-24,-0.004898997600021821,2015-06-23
2015-06-25,-0.007862946426119129,2015-06-24
2015-06-26,0.00021008566792708733,2015-06-25
2015-06-29,-0.021246894330366688,2015-06-26
2015-06-30,0.007174727462803968,2015-06-29
2015-07-01,-0.01431818515692446,2015-06-30
2015-07-02,0.0026787288420583497,2015-07-01
2015-07-06,-0.01040488242845103,2015-07-02
2015-07-07,0.010686078809571418,2015-07-06
2015-07-08,-0.024690930042580772,2015-07-07
2015-07-09,-0.005962729138311951,2015-07-08
2015-07-10,0.009306951488674373,2015-07-09
2015-07-13,0.0027718538826610826,2015-07-10
2015-07-14,0.0019609345034345676,2015-07-13
2015-07-15,-0.0004570593998379533,2015-07-14
2015-07-16,0.01893560429682635,2015-07-15
2015-07-17,-0.002434930663124857,2015-07-16
2015-07-20,0.004482075956344531,2015-07-17
2015-07-21,-0.0030487998187129525,2015-07-20
2015-07-22,-0.00763138684415618,2015-07-21
2015-07-23,-0.0036943161805873584,2015-07-22
2015-07-24,0.004378725360096711,2015-07-23
2015-07-27,0.0028005461669192303,2015-07-24
2015-07-28,0.006826139049957276,2015-07-27
2015-07-29,0.0015603384080709207,2015-07-28
2015-07-30,-0.005439812869723665,2015-07-29
2015-07-31,0.0043631115479001404,2015-07-30
2015-08-03,0.001521398922775607,2015-07-31
2015-08-04,-0.0021385295414770846,2015-08-03
2015-08-05,0.004455182778008449,2015-08-04
2015-08-06,0.0011427014850181987,2015-08-05
2015-08-07,-0.0003466372351008686,2015-08-06
2015-08-10,-0.0009091399085027238,2015-08-07
2015-08-11,-0.003167388181346359,2015-08-10
2015-08-12,0.002768753558891415,2015-08-11
2015-08-13,-0.0013839996149748485,2015-08-12
2015-08-14,0.006214172738945794,2015-08-13
2015-08-17,0.005199016723862266,2015-08-14
2015-08-18,0.0024776668795982925,2015-08-17
2015-08-19,0.0005221508018274832,2015-08-18
2015-08-20,-0.008025860301826844,2015-08-19
2015-08-21,-0.012326156307841453,2015-08-20
2015-08-24,-0.03864403343043446,2015-08-21
2015-08-25,-0.02635684260326861,2015-08-24
2015-08-26,0.036166020329255394,2015-08-25
2015-08-27,0.029290881820206973,2015-08-26
2015-08-28,0.021410828148247726,2015-08-27
2015-08-31,0.00202544856609514,2015-08-28
2015-09-01,-0.039068345748540026,2015-08-31
2015-09-02,0.024158366369194804,2015-09-01
2015-09-03,-0.005711642382772247,2015-09-02
2015-09-04,-0.016610894978225803,2015-09-03
2015-09-08,0.01607456321990114,2015-09-04
2015-09-09,-0.013721465798887776,2015-09-08
2015-09-10,0.011861710660585272,2015-09-09
2015-09-11,0.018590892156424742,2015-09-10
2015-09-14,-0.0029175550673629135,2015-09-11
2015-09-15,0.01007453282881161,2015-09-14
2015-09-16,0.020820977393742765,2015-09-15
2015-09-17,-0.002531608047488771,2015-09-16
2015-09-18,-0.014769307604882789,2015-09-17
2015-09-21,-0.003199984035341717,2015-09-18
2015-09-22,-0.01631557145596183,2015-09-21
2015-09-23,-0.01153282607876846,2015-09-22
2015-09-24,-0.002184620275366198,2015-09-23
2015-09-25,-0.0049388582684208975,2015-09-24
2015-09-28,-0.023708522200614483,2015-09-25
2015-09-29,0.0012081033204585107,2015-09-28
2015-09-30,0.017137712472147442,2015-09-29
2015-10-01,0.0062757463690044455,2015-09-30
2015-10-02,0.005939499213460207,2015-10-01
2015-10-05,0.019353511666576787,2015-10-02
2015-10-06,-0.0018159548720695085,2015-10-05
2015-10-07,0.007071898055272837,2015-10-06
2015-10-08,0.012713892551869273,2015-10-07
2015-10-09,0.00021792994925479668,2015-10-08
2015-10-12,0.005231888855487351,2015-10-09
2015-10-13,-0.00724854071882083,2015-10-12
2015-10-14,-0.002556769324354454,2015-10-13
2015-10-15,0.006094830509167959,2015-10-14
2015-10-16,0.009668956295543964,2015-10-15
2015-10-19,0.005726161635085961,2015-10-16
2015-10-20,-0.00349437732873126,2015-10-19
2015-10-21,-0.0052201690539382915,2015-10-20
2015-10-22,0.022236728799542006,2015-10-21
2015-10-23,-0.0038394678656596716,2015-10-22
2015-10-26,-0.005967001196118354,2015-10-23
2015-10-27,-0.01223655206725609,2015-10-26
2015-10-28,0.006343417509105749,2015-10-27
2015-10-29,0.0016928570777823538,2015-10-28
2015-10-30,-0.0007559650303496316,2015-10-29
2015-11-02,0.023024388014543224,2015-10-30
2015-11-03,0.028461950778125928,2015-11-02
2015-11-04,0.00725436203494057,2015-11-03
2015-11-05,0.006139228702093985,2015-11-04
2015-11-06,-0.008792983388173976,2015-11-05
2015-11-09,0.0072000319994167785,2015-11-06
2015-11-10,-0.0038276692669991946,2015-11-09
2015-11-11,-0.03665079575649757,2015-11-10
2015-11-12,-0.01196369116751113,2015-11-11
2015-11-13,-0.012229334818186756,2015-11-12
2015-11-16,0.01260800498029516,2015-11-13
2015-11-17,0.002247883549628862,2015-11-16
2015-11-18,0.01971899818687187,2015-11-17
2015-11-19,0.00783618078225141,2015-11-18
2015-11-20,0.0005314648784356732,2015-11-19
2015-11-23,-0.003119486695473614,2015-11-20
2015-11-24,0.002856533633114645,2015-11-23
2015-11-25,0.003663928307843071,2015-11-24
2015-11-27,-0.010529367457472693,2015-11-25
2015-11-30,0.0032872699696814057,2015-11-27
2015-12-01,0.013889120835798793,2015-11-30
2015-12-02,-0.01100495911492061,2015-12-01
2015-12-03,-0.012596110142028542,2015-12-02
2015-12-04,0.009463434626039033,2015-12-03
2015-12-07,-0.0029192776151274556,2015-12-04
2015-12-08,-0.006560307771056513,2015-12-07
2015-12-09,-0.008106671378186736,2015-12-08
2015-12-10,-0.0061387189328948434,2015-12-09
2015-12-11,-0.012645347616011044,2015-12-10
2015-12-14,0.01072704813540206,2015-12-11
2015-12-15,0.001901934789790151,2015-12-14
2015-12-16,0.010781121375116958,2015-12-15
2015-12-17,-0.007943588625659082,2015-12-16
2015-12-18,-0.009089391116160334,2015-12-17
2015-12-21,0.010811133709702044,2015-12-18
2015-12-22,0.020147490200967982,2015-12-21
2015-12-23,0.011388026209821682,2015-12-22
2015-12-24,-0.00015168097501708897,2015-12-23
2015-12-28,-3.5247230479636e-05,2015-12-24
2015-12-29,0.006514375687679978,2015-12-28
2015-12-30,-0.0031492699301577526,2015-12-29
2015-12-31,-0.00956639770633039,2015-12-30
2016-01-04,-0.0035447141275597796,2015-12-31
2016-01-05,0.0052992153529694795,2016-01-04
2016-01-06,-0.0032968993828281666,2016-01-05
2016-01-07,-0.011417383885195028,2016-01-06
2016-01-08,-0.007441098570942328,2016-01-07
2016-01-11,0.009063734589649172,2016-01-08
2016-01-12,-0.004986890618672926,2016-01-11
2016-01-13,-0.010852088114654327,2016-01-12
2016-01-14,0.013948673506633008,2016-01-13
2016-01-15,-0.008357925850583448,2016-01-14
2016-01-19,0.011097386224235487,2016-01-15
2016-01-20,-0.02230784794399611,2016-01-19
2016-01-21,0.007963256279383036,2016-01-20
2016-01-22,0.018806608096116593,2016-01-21
2016-01-25,-0.007681455224171907,2016-01-22
2016-01-26,0.015216175120730431,2016-01-25
2016-01-27,-0.00048071035732634177,2016-01-26
2016-01-28,0.0011079189895710517,2016-01-27
2016-01-29,0.02594194500522214,2016-01-28
2016-02-01,0.009519956071211547,2016-01-29
2016-02-02,-0.005164166733631975,2016-02-01
2016-02-03,0.010565964517884155,2016-02-02
2016-02-04,0.0045574043278214325,2016-02-03
2016-02-05,-0.006661212177193793,2016-02-04
2016-02-08,0.0015407809239816202,2016-02-05
2016-02-09,0.005584175688281569,2016-02-08
2016-02-10,0.0014117854534857806,2016-02-09
2016-02-11,-0.01699646731269439,2016-02-10
2016-02-12,0.00750170533580931,2016-02-11
2016-02-16,0.005798589284873587,2016-02-12
2016-02-17,0.010996649751754115,2016-02-16
2016-02-18,-0.00806959626629427,2016-02-17
2016-02-19,0.0019781374021825117,2016-02-18
2016-02-22,0.012439388372354622,2016-02-19
2016-02-23,-0.013739190170089862,2016-02-22
2016-02-24,0.005902615733647943,2016-02-23
2016-02-25,0.009892107833942346,2016-02-24
2016-02-26,0.007382024970481359,2016-02-25
2016-02-29,0.0031208586499626738,2016-02-26
2016-03-01,0.024439513484738877,2016-02-29
2016-03-02,0.018297096856378644,2016-03-01
2016-03-03,0.023974346184647624,2016-03-02
2016-03-04,-0.006947979385965471,2016-03-03
2016-03-07,-0.0009716806906462632,2016-03-04
2016-03-08,-0.025633880107047244,2016-03-07
2016-03-09,0.015200771757079101,2016-03-08
2016-03-10,-0.002114004434060203,2016-03-09
2016-03-11,0.015425394606342343,2016-03-10
2016-03-14,-0.0050502264817540565,2016-03-11
2016-03-15,-0.007287082177697926,2016-03-14
2016-03-16,0.010868934904037394,2016-03-15
2016-03-17,0.0048512450713567344,2016-03-16
2016-03-18,0.0037604981810283257,2016-03-17
2016-03-21,0.005460458620237704,2016-03-18
2016-03-22,-0.0036507924303632207,2016-03-21
2016-03-23,-0.01938896887330133,2016-03-22
2016-03-24,0.00045297285489209684,2016-03-23
2016-03-28,-0.0008224551764707128,2016-03-24
2016-03-29,0.010884621069464907,2016-03-28
2016-03-30,-0.0012099425241109143,2016-03-29
2016-03-31,0.00821014612081542,2016-03-30
2016-04-01,0.007303349948054368,2016-03-31
2016-04-04,-0.0038272576758559044,2016-04-01
2016-04-05,-0.014411000143940575,2016-04-04
2016-04-06,0.004303024347552523,2016-04-05
2016-04-07,-0.012183148890879215,2016-04-06
2016-04-08,0.003712997746622054,2016-04-07
2016-04-11,-0.003755486263664455,2016-04-08
2016-04-12,0.004011761896712976,2016-04-11
2016-04-13,0.013370703394490585,2016-04-12
2016-04-14,-0.0028488424169250495,2016-04-13
2016-04-15,0.00019998243041755362,2016-04-14
2016-04-18,0.0067464950775728335,2016-04-15
2016-04-19,0.002381681594046008,2016-04-18
2016-04-20,-0.004212823894039303,2016-04-19
2016-04-21,-0.0030579920014995876,2016-04-20
2016-04-22,-0.0034800895822003925,2016-04-21
2016-04-25,0.00016047002946404672,2016-04-22
2016-04-26,-0.003014502455410014,2016-04-25
2016-04-27,0.002700065757385092,2016-04-26
2016-04-28,-0.008035988602268361,2016-04-27
2016-04-29,-0.007255491346019732,2016-04-28
2016-05-02,0.006017788833151282,2016-04-29
2016-05-03,-0.016701445251735697,2016-05-02
2016-05-04,-0.015381450204813546,2016-05-03
2016-05-05,-0.0029875748359634493,2016-05-04
2016-05-06,0.004316560042693372,2016-05-05
2016-05-09,0.0028739895330117038,2016-05-06
2016-05-10,0.011828884656620773,2016-05-09
2016-05-11,-0.005887994004602975,2016-05-10
2016-05-12,0.006157971894726455,2016-05-11
2016-05-13,-0.010631784878284783,2016-05-12
2016-05-16,0.018297179694703947,2016-05-13
2016-05-17,0.0003902708494994007,2016-05-16
2016-05-18,-0.003372684489583478,2016-05-17
2016-05-19,-0.0074972936587765545,2016-05-18
2016-05-20,0.00904663916782079,2016-05-19
2016-05-23,0.027393885776638597,2016-05-20
2016-05-24,0.01587961413813015,2016-05-23
2016-05-25,0.010549484023486648,2016-05-24
2016-05-26,0.005697794910823584,2016-05-25
2016-05-27,0.011844795403732702,2016-05-26
2016-05-31,0.00457411615430282,2016-05-27
2016-06-01,-0.0031283823213228775,2016-05-31
2016-06-02,-0.003312874066565928,2016-06-01
2016-06-03,-0.008560466103284318,2016-06-02
